cid,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,prob,intensity,lat,lng,color_r,color_g,color_b,category,airplane,animal,apparel,arcade,armchair,ashcan,awning,bag,ball,bannister,bar,barrel,base,basket,bathtub,bed,bench,bicycle,blanket,blind,boat,book,bookcase,booth,bottle,box,bridge,buffet,building,bulletin,bus,cabinet,canopy,car,case,ceiling,chair,chandelier,chest,clock,coffee,column,computer,conveyer,counter,countertop,cradle,crt,curtain,cushion,desk,dirt,dishwasher,door,earth,escalator,fan,fence,field,fireplace,flag,floor,flower,food,fountain,glass,grandstand,grass,hill,hood,house,hovel,kitchen,lake,lamp,land,light,microwave,minibike,mirror,monitor,mountain,ottoman,oven,painting,palm,path,person,pier,pillow,plant,plate,plaything,pole,pool,poster,pot,radiator,railing,refrigerator,river,road,rock,rug,runway,sand,sconce,screen_door,screen_projection,sculpture,sea,seat,shelf,ship,shower,sidewalk,signboard,sink,sky,skyscraper,sofa,stage,stairs,stairway,step,stool,stove,streetlight,swimming,swivel,table,tank,television,tent,toilet,towel,tower,trade,traffic,tray,tree,truck,van,vase,wall,wardrobe,washer,water,waterfall,windowpane
32014-5598,0,5,2,1,1,2,0,4,1,3,2,4,0.0250656469952701,25,-23.543300214208863,-46.63694660293641,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.6511688232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2582550048828125,0.0,0.0,0.0,0,201.09024047851562,0.0,1.9840240478515625,0.0,0.0,68.1427001953125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1431427001953125,0.0,0.0,0.07476806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41448974609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.032150268554688,1.8779754638671875,0.0,29.277420043945312,0.0,0.0,0.0,0.04730224609375,0.0,0.0,0.0,0.0,0.179290771484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6000518798828125,0.0,0.0,1.862335205078125,0.199127197265625,0.1651763916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32015-125850,3,2,1,2,1,1,1,0,2,0,0,1,0.0223015523280361,14,-23.54434276016845,-46.63450594348867,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.2971649169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0324249267578125,0.0,0.0,0.0,0.73089599609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,64.00909423828125,0.0,0.0,0.0,0.0,3.023529052734375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0072479248046875,0.0,0.0,2.709197998046875,0.0,0,0.0,0.003814697265625,0.0,0.0,0.0,0.0,0.0,4.470062255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2689361572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0744781494140625,0.0,0.0,1.177215576171875,0.0,0.0,1.7810821533203125,0.0,0.0,0.240325927734375,0.0,0.0331878662109375,0.0,0.0,82.647705078125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35633850097656,4.9915313720703125,0.0,68.89152526855469,0.0,0.0,0.0,0.2178192138671875,0.0,0.0,0.0,0.0,1.5392303466796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51052856445312,0.0,0.1796722412109375,0.0,8.806991577148438,0.0,0.0,0.0,0.0,0.0
32020-5515,0,3,1,1,1,1,0,1,1,2,0,1,0.0224784323912908,12,-23.547067416765827,-46.63664175395411,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.275421142578125,0.0049591064453125,0.01373291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030517578125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,185.66932678222656,0.0,2.272796630859375,0.0,0.0,1.033782958984375,0.0,11.762619018554688,0.0,0.0,0.0,0.019073486328125,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0278472900390625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4251708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.702346801757812,0.0,0.0,0.0,0.0,0.0,0.1827239990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.22598266601562,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,37.873077392578125,3.02276611328125,0.0,25.078582763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7523040771484375,0.0,0.0,0.0560760498046875,0.0,0,0.0,0.0,0.0,0.0,0.395965576171875,0.0698089599609375,0.0,1.05133056640625,0.0,0.0,0.0,0.052642822265625,0.0,0.0,0.0,0.0,0.0
32238-51572,0,1,0,3,1,0,1,0,0,3,1,0,0.0150842958610377,10,-23.68887455513881,-46.68798992010957,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,23.070907592773438,0.0,0.0,0.0,0.0,19.652557373046875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0003814697265625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.005340576171875,0.0,0.0,1.629638671875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.947662353515625,0.0,0.0,0.041961669921875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2216339111328125,0.0,0.0,0.0,0.058746337890625,0.0,0.0,0.0,0.0,0.704193115234375,0.0,0.0,3.18603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.1946563720703,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.038040161132812,0.1033782958984375,0.0,106.75277709960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55389404296875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.59742736816406,0.0,0.3665924072265625,0.0,10.874176025390625,0.0,0.0,0.0,0.0,0.0
32302-32303,0,1,1,0,3,2,2,1,0,0,1,1,0.0194632230228559,12,-23.54931463333682,-46.64227793337148,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,126.68075561523438,0.0,9.342193603515625,0.0,0.0,3.2680511474609375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.2317657470703125,0.0,0.0,3.0727386474609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.369674682617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209259033203125,0.0,0.5474090576171875,0.0,0.0,5.715179443359375,0.0,0.0,1.256561279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5770263671875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.254547119140625,0.022125244140625,0.0,63.59443664550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6769866943359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08087158203125,0.0,23.6419677734375,0.0,0.0,0.0,5.4584503173828125,0.0,0.0,0.0,0.0,0.0
32391-2038,1,0,0,1,2,2,0,1,0,2,1,1,0.0200296058160756,11,-23.513961090732646,-46.72660006813953,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243377685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.574249267578125,0,61.08360290527344,0.0,0.0,0.0,0.0,1.6788482666015625,0.0,93.841552734375,0.0,0.0,0.0,0.0,0,11.687088012695312,0,0.720977783203125,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,19.339752197265625,0.0,0.0,0.3574371337890625,0.0,0,0.0,12.000274658203125,0.0,0.0,0.0,0.0,0.0,0.8861541748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0946044921875,0.0,0.0,0.8579254150390625,0.0,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9191741943359375,0.0,0.0,0.0,0.0,0.3246307373046875,0.0,0.0,102.27737426757812,0.0064849853515625,0.0,0.0,0.0072479248046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9521942138671875,0.060272216796875,0.0,24.442291259765625,0.0,0.0,0.0,0.00457763671875,0.0,0.421142578125,0.0,0.067138671875,0.3154754638671875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.002731323242188,0.628662109375,0.014495849609375,0.0,46.18377685546875,0.0,0.0,0.0,0.0,0.0
32669-7147,1,2,2,2,1,0,0,2,0,0,0,0,0.0150063953150447,10,-23.507230540152285,-46.47897320142488,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,40.4327392578125,0.0,1.584625244140625,0.0,0.0,8.334732055664062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.018310546875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399871826171875,0.0,0.0797271728515625,0.0,0.0,0.0,0.0,0.0,2.036285400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.50489807128906,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066818237304688,4.2423248291015625,0.0,130.30052185058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186920166015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.005340576171875,0.0,0.0,41.06941223144531,0.04730224609375,0.0041961669921875,0.0,4.68597412109375,0.0,0.0,0.0,0.0,0.0
32685-32686,0,4,1,1,1,1,1,4,0,2,4,3,0.0246898914204803,22,-23.491627301494944,-46.44665534957362,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552581787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,110.76202392578125,0.0,0.989532470703125,0.0,0.0,2.877426147460937,0.0,0.0,0.0,0.0,0.0,0.0064849853515625,0,0.0141143798828125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.01373291015625,0.0,0.0,0.0,0.028228759765625,0.0,0,0.0,2.752304077148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016021728515625,0.0,0.0,0,0.0,0.0,0.0,0.0072479248046875,0.0,0.0,0.0,0.1712799072265625,0.0,1.0295867919921875,0.0,0.0,0.0,0.0,0.0,2.0275115966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.21371459960938,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1544952392578125,0.0,0.0,0.0,0.0,27.242279052734375,1.4434814453125,0.0,112.93258666992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352569580078125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4424285888671875,0.176239013671875,0.0041961669921875,0.0,2.1045684814453125,0.0,0.0,0.0,0.0,0.0
32916-4228,2,1,0,1,1,0,0,0,4,0,1,3,0.0178227291719445,13,-23.636930708369512,-46.63985131482674,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,126.30462646484375,0.0,0.0,0.0,0.0,35.11238098144531,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8548736572265625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.798797607421875,0.2864837646484375,0.0,0.0,7.7236175537109375,0.0,0,0.0,0.09765625,0.0362396240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5107879638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423431396484375,0.0,0.0,5.85784912109375,0.0,0.0,0.7450103759765625,0.0,0.0,0.0614166259765625,0.0,7.1247100830078125,0.0,0.0,69.48432922363281,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.913970947265625,0.0,0.0,88.10081481933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370025634765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.577239990234375,0.0,0.0,0.0,2.948760986328125,0.0,0.0,0.0,0.0,0.0
33-23355,2,0,0,3,1,1,3,2,0,0,0,1,0.0167926090108136,13,-23.529391536747617,-46.66163265447285,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,66.92771911621094,0.005340576171875,0.0,0.0,0.0,11.7645263671875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.9815216064453124,0.0011444091796875,0.0,0.0,17.408370971679688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020599365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817413330078125,0.0,0.0,1.851654052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37852478027344,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.783050537109375,0.733184814453125,0.0,85.83641052246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028228759765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05189514160156,1.1913299560546875,0.048828125,0.0,2.4059295654296875,0.0,0.0,0.0,0.0,0.0
33-7566,6,3,3,3,1,2,1,2,2,2,4,0,0.026978334518651,29,-23.52715707548142,-46.66584053100092,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.357818603515625,0,21.098709106445312,0.0,0.9395599365234376,0.0,0.0,0.7717132568359375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.366973876953125,0.0,0.0,17.414093017578125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.107086181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833221435546875,0.0,0.0,0.0,0.0,1.4057159423828125,0.0,0.0,2.1305084228515625,0.0,0.0,0.0,0.0,1.6330718994140625,0.0,0.0,135.38360595703125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.168136596679688,1.689910888671875,0.0,143.91250610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251983642578125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.49626159667969,0.0026702880859375,0.8228302001953125,0.0,0.213623046875,0.0,0.0,0.0,0.0,0.0
33147-9435,1,0,4,0,1,1,2,0,2,2,3,1,0.0222832227878025,17,-23.584799730180173,-46.58067770168528,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5567779541015625,4.328536987304688,0,100.03471374511719,0.0,0.0568389892578125,0.0,0.0,21.07696533203125,0.0,0.1373291015625,0.0,0.0,0.0,0.0,0,5.78155517578125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0049591064453125,0.0,0.0,0.064849853515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11245727539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0087738037109375,0.0,0.0,0.447845458984375,0.0,0.0,0.0,0.7476806640625,0.0,0.19989013671875,0.0,0.0,4.782485961914063,0.0,0.0,0.5641937255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68986511230469,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.0,10.873031616210938,0.4245758056640625,0.0,105.68161010742188,0.0,0.0,0.0,0.0,0.0,0.0240325927734375,0.0,0.0,0.545501708984375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.872039794921875,0.0,0.0,0.0,0.89874267578125,4.8126220703125,0.5947113037109375,0.0,5.6507110595703125,0.0,0.0,0.0,0.0,0.0
33407-33403,4,2,0,0,0,3,1,1,0,0,1,0,0.0140770876251988,12,-23.57927547147816,-46.481813391632016,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0034332275390625,0.3620147705078125,0.0,0.0,0.0,0.0,0.0,0.60577392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0034332275390625,0.0034332275390625,0,24.813079833984375,0.0,0.0408172607421875,0.0,0.0,5.1792144775390625,0.0,5.0079345703125,0.0,0.0,0.0,0.0,0,0.516510009765625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.8280029296875,0.0,0.0,4.50439453125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15106201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.819442749023437,0.0,0.0,0.0,0.0,0.0,0.0522613525390625,0.0,0.0,1.01470947265625,0.0,0.0,0.380706787109375,0.0,0.0,0.0,0.0,0.354766845703125,0.0,0.0,157.50465393066406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43951416015625,0.785064697265625,0.0,98.32801818847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03759765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006103515625,0.0,80.30967712402344,0.0,2.371978759765625,0.0,0.5764007568359375,0.0,0.0,0.0,0.0,0.0
33503-7238,2,2,3,3,4,0,2,0,1,3,2,4,0.0249694169090434,26,-23.580211296985205,-46.50172291987957,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.389862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0240325927734375,0.0,0.0,0.0,0.0,0.0308990478515625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0652313232421875,0.0,0,78.42941284179688,0.0,3.57513427734375,0.0,0.0,5.7819366455078125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0514984130859375,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.994537353515625,0.0,0.0,0.759124755859375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.17242431640625,0.0,0.0,0.0,0.0095367431640625,0.0,0.2536773681640625,0.0,0.0,0.023651123046875,0.0,0.0,2.2914886474609375,0.0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,142.36602783203125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.618804931640625,0.260162353515625,0.0,143.08204650878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609588623046875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3637542724609375,0.4573822021484375,0.0,3.74908447265625,0.0316619873046875,0.0,0.0,1.6082763671875,0.0,0.0,0.0,0.0,0.0
3352-3353,2,3,1,5,2,5,5,4,1,2,2,2,0.0294757343754854,34,-23.6443891,-46.58465355,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0415802001953125,0.0,0.0,0.0,0.2178192138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.1811981201171875,0.0003814697265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0951995849609375,0,7.2223663330078125,0.0,0.0,0.0,0.0,13.28277587890625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.748764038085938,0.0,0,0.0,0.0,0.0,0.0,0.1483917236328125,0.0,0.0,20.299148559570312,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735107421875,0.0,0.0,0.0,0.0,0.6397247314453125,0.0,0.0,0.0339508056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.72216796875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.652297973632812,0.5908966064453125,0.0,178.0132293701172,0.0,0.0,0.0,0.1323699951171875,0.0,0.0,0.0,0.0,1.685333251953125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141036987304688,0.0,0.0,0.0,4.1767120361328125,0.0,0.0,0.0,0.0,0.0
33587-33589,2,0,0,1,1,0,3,1,0,2,0,0,0.0143758591310072,10,-23.577298400004075,-46.503559674996254,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0499725341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009918212890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0019073486328125,0.0,0,105.27725219726562,0.0,0.0,0.0,0.0,18.209457397460938,0.0,0.0,0.0301361083984375,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.4161834716796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13580322265625,0.0,0.0,0.30670166015625,0.0,0.0,0.0,0.0,0.0,0.4730224609375,0.0,0.0,0.1079559326171875,0.0,0.0,4.273223876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.60328674316406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.301467895507812,1.853179931640625,0.0,116.83464050292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537109375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6439208984375,0.0,0.0,3.356170654296875,0.0041961669921875,0.574493408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33709-33725,2,0,1,2,1,0,0,1,1,1,1,1,0.0224381074027767,11,-23.58707459427133,-46.51586304217514,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.637054443359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1708984375,0.0,0,45.71800231933594,0.0,0.00152587890625,0.0,0.0,6.587982177734376,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41656494140625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,5.3516387939453125,0.0,0.0,0.0766754150390625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1369476318359375,0.0,0.0,0.0,0.0,0.0,0.974273681640625,0.0,0.0,1.28936767578125,0.0,0.0,4.8198699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0723876953125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.918136596679688,0.409698486328125,0.0,157.6435089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780914306640625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.150405883789062,0.5069732666015625,0.05950927734375,0.0,0.7709503173828125,0.0,0.0,0.0,0.0,0.0
33753-33754,4,4,2,0,0,2,1,1,3,0,2,3,0.0214996349428141,22,-23.600618199642177,-46.48419218773713,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.1178741455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,68.701171875,0.0,0.0,0.0,0.0,3.8410186767578125,0.0,0.0385284423828125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.127410888671875,0.0,0.0,8.599853515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5453338623046875,0.0,0.0,3.30352783203125,0.0,0.0,3.8421630859375,0.0,0.0,0.3936767578125,0.0,0.0171661376953125,0.0,0.0,124.64103698730469,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9031982421875,0.7946014404296875,0.0,125.0579833984375,0.0,0.0,0.0,0.46234130859375,0.0,0.0,0.0,0.0,0.902557373046875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.808547973632812,0.0,0.0,0.0,1.8951416015625,0.0,0.0,0.0,0.0,0.0
